,team,race,idlag1,idlag2,idlag3,idlag4,idlag5
0,COLU,11637,11586,11484,11436,11291,11150
0,COLU,11725,11637,11586,11484,11436,11291
0,CONC,11712,11705,11664,11473,11120,10821
0,CONN,9289,8274,5500,3718,509,370
0,CONN,9290,9289,8274,5500,3718,509
0,CONN,9318,9290,9289,8274,5500,3718
0,CONN,9417,9318,9290,9289,8274,5500
0,CONN,9627,9417,9318,9290,9289,8274
0,CONN,9734,9627,9417,9318,9290,9289
0,CONN,9768,9734,9627,9417,9318,9290
0,CONN,10004,9768,9734,9627,9417,9318
0,CONN,10022,10004,9768,9734,9627,9417
0,CONN,10067,10022,10004,9768,9734,9627
0,CONN,10069,10067,10022,10004,9768,9734
0,CONN,10193,10069,10067,10022,10004,9768
0,CONN,10198,10193,10069,10067,10022,10004
0,CONN,10643,10198,10193,10069,10067,10022
0,CONN,10665,10643,10198,10193,10069,10067
0,CONN,10778,10665,10643,10198,10193,10069
0,CONN,10890,10778,10665,10643,10198,10193
0,CONN,10899,10890,10778,10665,10643,10198
0,CONN,11018,10899,10890,10778,10665,10643
0,CONN,11470,11018,10899,10890,10778,10665
0,CONN,11474,11470,11018,10899,10890,10778
0,CONN,11476,11474,11470,11018,10899,10890
0,CONN,11505,11476,11474,11470,11018,10899
0,CONN,11576,11505,11476,11474,11470,11018
0,CONN,11702,11576,11505,11476,11474,11470
0,CONN,11712,11702,11576,11505,11476,11474
0,CORN,3562,3557,1489,1098,903,501
0,CORN,3741,3562,3557,1489,1098,903
0,CORN,4211,3741,3562,3557,1489,1098
0,CORN,4395,4211,3741,3562,3557,1489
0,CORN,4601,4395,4211,3741,3562,3557
0,CORN,4794,4601,4395,4211,3741,3562
0,CORN,5771,4794,4601,4395,4211,3741
0,CORN,5864,5771,4794,4601,4395,4211
0,CORN,7228,5864,5771,4794,4601,4395
0,CORN,7382,7228,5864,5771,4794,4601
0,CORN,7536,7382,7228,5864,5771,4794
0,CORN,7707,7536,7382,7228,5864,5771
0,CORN,7710,7707,7536,7382,7228,5864
0,CORN,7795,7710,7707,7536,7382,7228
0,CORN,7810,7795,7710,7707,7536,7382
0,CORN,7817,7810,7795,7710,7707,7536
0,CORN,7824,7817,7810,7795,7710,7707
0,CORN,8088,7824,7817,7810,7795,7710
0,CORN,8113,8088,7824,7817,7810,7795
0,CORN,8280,8113,8088,7824,7817,7810
0,CORN,8659,8280,8113,8088,7824,7817
0,CORN,8892,8659,8280,8113,8088,7824
0,CORN,9031,8892,8659,8280,8113,8088
0,CORN,9234,9031,8892,8659,8280,8113
0,CORN,9236,9234,9031,8892,8659,8280
0,CORN,9853,9236,9234,9031,8892,8659
0,CORN,9910,9853,9236,9234,9031,8892
0,CORN,9922,9910,9853,9236,9234,9031
0,CORN,9997,9922,9910,9853,9236,9234
0,CORN,10135,9997,9922,9910,9853,9236
0,CORN,10148,10135,9997,9922,9910,9853
0,CORN,10214,10148,10135,9997,9922,9910
0,CORN,10217,10214,10148,10135,9997,9922
0,CORN,10222,10217,10214,10148,10135,9997
0,CORN,10438,10222,10217,10214,10148,10135
0,CORN,10646,10438,10222,10217,10214,10148
0,CORN,10754,10646,10438,10222,10217,10214
0,CORN,10827,10754,10646,10438,10222,10217
0,CORN,10966,10827,10754,10646,10438,10222
0,CORN,10973,10966,10827,10754,10646,10438
0,CORN,11022,10973,10966,10827,10754,10646
0,CORN,11025,11022,10973,10966,10827,10754
0,CORN,11036,11025,11022,10973,10966,10827
0,CORN,11037,11036,11025,11022,10973,10966
0,CORN,11059,11037,11036,11025,11022,10973
0,CORN,11061,11059,11037,11036,11025,11022
0,CORN,11062,11061,11059,11037,11036,11025
0,CORN,11293,11062,11061,11059,11037,11036
0,CORN,11558,11293,11062,11061,11059,11037
0,CORN,11644,11558,11293,11062,11061,11059
0,CORN,11706,11644,11558,11293,11062,11061
0,CORN#,10442,10441,9562,9561,8114,8113
0,CORN#,11209,10442,10441,9562,9561,8114
0,CORN#,11210,11209,10442,10441,9562,9561
0,CSLB,9288,7873,6394,3679,3658,23
0,CSLB,9291,9288,7873,6394,3679,3658
0,CSLB,9314,9291,9288,7873,6394,3679
0,CSLB,9408,9314,9291,9288,7873,6394
0,CSLB,10013,9408,9314,9291,9288,7873
0,CSLB,10040,10013,9408,9314,9291,9288
0,CSLB,10239,10040,10013,9408,9314,9291
0,CSLB,10358,10239,10040,10013,9408,9314
0,CSTG,4011,3718,3546,1046,815,317
0,CSTG,4110,4011,3718,3546,1046,815
0,CSTG,4435,4110,4011,3718,3546,1046
0,CSTG,5724,4435,4110,4011,3718,3546
0,CSTG,5877,5724,4435,4110,4011,3718
0,CSTG,6677,5877,5724,4435,4110,4011
0,CSTG,6987,6677,5877,5724,4435,4110
0,CSTG,7202,6987,6677,5877,5724,4435
0,CSTG,7205,7202,6987,6677,5877,5724
0,CSTG,8255,7205,7202,6987,6677,5877
0,CSTG,8283,8255,7205,7202,6987,6677
0,CSTG,8469,8283,8255,7205,7202,6987
0,CSTG,8893,8469,8283,8255,7205,7202
0,CSTG,9698,8893,8469,8283,8255,7205
0,CSTG,10017,9698,8893,8469,8283,8255
0,CSTG,10067,10017,9698,8893,8469,8283
0,CSTG,10070,10067,10017,9698,8893,8469
0,CSTG,10090,10070,10067,10017,9698,8893
0,CSTG,10093,10090,10070,10067,10017,9698
0,CSTG,10348,10093,10090,10070,10067,10017
0,CSTG,10462,10348,10093,10090,10070,10067
0,CSTG,10527,10462,10348,10093,10090,10070
0,CSTG,10547,10527,10462,10348,10093,10090
0,CSTG,10552,10547,10527,10462,10348,10093
0,CSTG,10633,10552,10547,10527,10462,10348
0,CSTG,10677,10633,10552,10547,10527,10462
0,CSTG,10814,10677,10633,10552,10547,10527
0,CSTG,10893,10814,10677,10633,10552,10547
0,CSTG,10899,10893,10814,10677,10633,10552
0,CSTG,10923,10899,10893,10814,10677,10633
0,CSTG,10933,10923,10899,10893,10814,10677
0,CSTG,11120,10933,10923,10899,10893,10814
0,CSTG,11229,11120,10933,10923,10899,10893
0,CSTG,11239,11229,11120,10933,10923,10899
0,CSTG,11290,11239,11229,11120,10933,10923
0,CSTG,11298,11290,11239,11229,11120,10933
0,CSTG,11635,11298,11290,11239,11229,11120
0,CSTG,11698,11635,11298,11290,11239,11229
0,CSTG,11702,11698,11635,11298,11290,11239
0,CSTG,11746,11702,11698,11635,11298,11290
0,CSTG,11750,11746,11702,11698,11635,11298
0,CWES,9697,9694,9575,9159,9158,517
0,CWES,10019,9697,9694,9575,9159,9158
0,CWES,10045,10019,9697,9694,9575,9159
0,CWES,10637,10045,10019,9697,9694,9575
0,CWES,10676,10637,10045,10019,9697,9694
0,CWES,10853,10676,10637,10045,10019,9697
0,CWES,11568,10853,10676,10637,10045,10019
0,CWES,11749,11568,10853,10676,10637,10045
0,DART,1487,1241,1027,913,654,497
0,DART,3739,1487,1241,1027,913,654
0,DART,4042,3739,1487,1241,1027,913
0,DART,4325,4042,3739,1487,1241,1027
0,DART,4393,4325,4042,3739,1487,1241
0,DART,4601,4393,4325,4042,3739,1487
0,DART,4672,4601,4393,4325,4042,3739
0,DART,5322,4672,4601,4393,4325,4042
0,DART,5327,5322,4672,4601,4393,4325
0,DART,5755,5327,5322,4672,4601,4393
0,DART,5757,5755,5327,5322,4672,4601
0,DART,5852,5757,5755,5327,5322,4672
0,DART,6973,5852,5757,5755,5327,5322
0,DART,7230,6973,5852,5757,5755,5327
0,DART,7373,7230,6973,5852,5757,5755
0,DART,7536,7373,7230,6973,5852,5757
0,DART,7612,7536,7373,7230,6973,5852
0,DART,7707,7612,7536,7373,7230,6973
0,DART,7709,7707,7612,7536,7373,7230
0,DART,7792,7709,7707,7612,7536,7373
0,DART,7794,7792,7709,7707,7612,7536
0,DART,7810,7794,7792,7709,7707,7612
0,DART,7826,7810,7794,7792,7709,7707
0,DART,8235,7826,7810,7794,7792,7709
0,DART,8484,8235,7826,7810,7794,7792
0,DART,8661,8484,8235,7826,7810,7794
0,DART,8851,8661,8484,8235,7826,7810
0,DART,8931,8851,8661,8484,8235,7826
0,DART,9031,8931,8851,8661,8484,8235
0,DART,9246,9031,8931,8851,8661,8484
0,DART,9248,9246,9031,8931,8851,8661
0,DART,9559,9248,9246,9031,8931,8851
0,DART,9560,9559,9248,9246,9031,8931
0,DART,9721,9560,9559,9248,9246,9031
0,DART,9844,9721,9560,9559,9248,9246
0,DART,9905,9844,9721,9560,9559,9248
0,DART,9995,9905,9844,9721,9560,9559
0,DART,10148,9995,9905,9844,9721,9560
0,DART,10152,10148,9995,9905,9844,9721
0,DART,10214,10152,10148,9995,9905,9844
0,DART,10217,10214,10152,10148,9995,9905
0,DART,10219,10217,10214,10152,10148,9995
0,DART,10222,10219,10217,10214,10152,10148
0,DART,10246,10222,10219,10217,10214,10152
0,DART,10249,10246,10222,10219,10217,10214
0,DART,10440,10249,10246,10222,10219,10217
0,DART,10544,10440,10249,10246,10222,10219
0,DART,10655,10544,10440,10249,10246,10222
0,DART,10729,10655,10544,10440,10249,10246
0,DART,10836,10729,10655,10544,10440,10249
0,DART,10854,10836,10729,10655,10544,10440
0,DART,10966,10854,10836,10729,10655,10544
0,DART,10973,10966,10854,10836,10729,10655
0,DART,11023,10973,10966,10854,10836,10729
0,DART,11024,11023,10973,10966,10854,10836
0,DART,11033,11024,11023,10973,10966,10854
0,DART,11038,11033,11024,11023,10973,10966
0,DART,11291,11038,11033,11024,11023,10973
0,DART,11478,11291,11038,11033,11024,11023
0,DART,11569,11478,11291,11038,11033,11024
0,DART,11636,11569,11478,11291,11038,11033
0,DART,11666,11636,11569,11478,11291,11038
0,DELA,5521,5492,3737,3425,1206,475
0,DELA,5639,5521,5492,3737,3425,1206
0,DELA,5911,5639,5521,5492,3737,3425
0,DELA,6520,5911,5639,5521,5492,3737
0,DELA,6776,6520,5911,5639,5521,5492
0,DELA,7726,6776,6520,5911,5639,5521
0,DELA,7741,7726,6776,6520,5911,5639
0,DELA,7747,7741,7726,6776,6520,5911
0,DELA,7967,7747,7741,7726,6776,6520
0,DELA,9032,7967,7747,7741,7726,6776
0,DELA,9159,9032,7967,7747,7741,7726
0,DELA,9193,9159,9032,7967,7747,7741
0,DELA,9203,9193,9159,9032,7967,7747
0,DELA,9439,9203,9193,9159,9032,7967
0,DELA,9494,9439,9203,9193,9159,9032
0,DELA,9504,9494,9439,9203,9193,9159
0,DELA,9618,9504,9494,9439,9203,9193
0,DELA,9629,9618,9504,9494,9439,9203
0,DELA,9719,9629,9618,9504,9494,9439
0,DELA,9731,9719,9629,9618,9504,9494
0,DELA,9751,9731,9719,9629,9618,9504
0,DELA,9812,9751,9731,9719,9629,9618
0,DELA,9842,9812,9751,9731,9719,9629
0,DELA,10039,9842,9812,9751,9731,9719
0,DELA,10094,10039,9842,9812,9751,9731
0,DELA,10116,10094,10039,9842,9812,9751
0,DELA,10188,10116,10094,10039,9842,9812
0,DELA,10195,10188,10116,10094,10039,9842
0,DELA,10386,10195,10188,10116,10094,10039
0,DELA,10443,10386,10195,10188,10116,10094
0,DELA,10464,10443,10386,10195,10188,10116
0,DELA,10647,10464,10443,10386,10195,10188
0,DELA,10668,10647,10464,10443,10386,10195
0,DELA,10670,10668,10647,10464,10443,10386
0,DELA,10752,10670,10668,10647,10464,10443
0,DELA,10784,10752,10670,10668,10647,10464
0,DELA,10825,10784,10752,10670,10668,10647
0,DELA,10925,10825,10784,10752,10670,10668
0,DELA,10929,10925,10825,10784,10752,10670
0,DELA,11475,10929,10925,10825,10784,10752
0,DELA,11476,11475,10929,10925,10825,10784
0,DELA,11505,11476,11475,10929,10925,10825
0,DELA,11566,11505,11476,11475,10929,10925
0,DELA,11582,11566,11505,11476,11475,10929
0,DELA,11647,11582,11566,11505,11476,11475
0,DELA,11708,11647,11582,11566,11505,11476
0,DELA,11748,11708,11647,11582,11566,11505
0,DELA,11757,11748,11708,11647,11582,11566
0,DELA#,11475,10672,10668,10656,9843,9813
0,DELA#,11486,11475,10672,10668,10656,9843
0,DELA#,11511,11486,11475,10672,10668,10656
0,DELA#,11703,11511,11486,11475,10672,10668
0,DEPA,9293,9170,9160,7743,7734,7726
0,DEPA,9294,9293,9170,9160,7743,7734
0,DEPA,9318,9294,9293,9170,9160,7743
0,DEPA,9456,9318,9294,9293,9170,9160
0,DEPA,9458,9456,9318,9294,9293,9170
0,DEPA,9812,9458,9456,9318,9294,9293
0,DEPA,9859,9812,9458,9456,9318,9294
0,DEPA,10021,9859,9812,9458,9456,9318
0,DEPA,10045,10021,9859,9812,9458,9456
0,DEPA,10192,10045,10021,9859,9812,9458
0,DEPA,10197,10192,10045,10021,9859,9812
0,DEPA,10853,10197,10192,10045,10021,9859
0,DREX,4459,3710,1225,836,127,35
0,DREX,5171,4459,3710,1225,836,127
0,DREX,5174,5171,4459,3710,1225,836
0,DREX,5243,5174,5171,4459,3710,1225
0,DREX,5245,5243,5174,5171,4459,3710
0,DREX,5491,5245,5243,5174,5171,4459
0,DREX,5518,5491,5245,5243,5174,5171
0,DREX,5639,5518,5491,5245,5243,5174
0,DREX,5921,5639,5518,5491,5245,5243
0,DREX,6450,5921,5639,5518,5491,5245
0,DREX,6524,6450,5921,5639,5518,5491
0,DREX,6760,6524,6450,5921,5639,5518
0,DREX,6761,6760,6524,6450,5921,5639
0,DREX,7376,6761,6760,6524,6450,5921
0,DREX,7793,7376,6761,6760,6524,6450
0,DREX,7796,7793,7376,6761,6760,6524
0,DREX,7810,7796,7793,7376,6761,6760
0,DREX,7825,7810,7796,7793,7376,6761
0,DREX,7924,7825,7810,7796,7793,7376
0,DREX,8332,7924,7825,7810,7796,7793
0,DREX,8470,8332,7924,7825,7810,7796
0,DREX,8891,8470,8332,7924,7825,7810
0,DREX,9160,8891,8470,8332,7924,7825
0,DREX,9188,9160,8891,8470,8332,7924
0,DREX,9196,9188,9160,8891,8470,8332
0,DREX,9438,9196,9188,9160,8891,8470
0,DREX,9499,9438,9196,9188,9160,8891
0,DREX,9503,9499,9438,9196,9188,9160
0,DREX,9592,9503,9499,9438,9196,9188
0,DREX,9685,9592,9503,9499,9438,9196
0,DREX,9691,9685,9592,9503,9499,9438
0,DREX,9836,9691,9685,9592,9503,9499
0,DREX,9843,9836,9691,9685,9592,9503
0,DREX,9916,9843,9836,9691,9685,9592
0,DREX,9998,9916,9843,9836,9691,9685
0,DREX,10094,9998,9916,9843,9836,9691
0,DREX,10116,10094,9998,9916,9843,9836
0,DREX,10213,10116,10094,9998,9916,9843
0,DREX,10218,10213,10116,10094,9998,9916
0,DREX,10219,10218,10213,10116,10094,9998
0,DREX,10220,10219,10218,10213,10116,10094
0,DREX,10300,10220,10219,10218,10213,10116
0,DREX,10355,10300,10220,10219,10218,10213
0,DREX,10448,10355,10300,10220,10219,10218
0,DREX,10459,10448,10355,10300,10220,10219
0,DREX,10513,10459,10448,10355,10300,10220
0,DREX,10516,10513,10459,10448,10355,10300
0,DREX,10656,10516,10513,10459,10448,10355
0,DREX,10666,10656,10516,10513,10459,10448
0,DREX,10674,10666,10656,10516,10513,10459
0,DREX,10738,10674,10666,10656,10516,10513
0,DREX,10932,10738,10674,10666,10656,10516
0,DREX,10937,10932,10738,10674,10666,10656
0,DREX,11103,10937,10932,10738,10674,10666
0,DREX,11567,11103,10937,10932,10738,10674
0,DREX,11585,11567,11103,10937,10932,10738
0,DREX,11703,11585,11567,11103,10937,10932
0,DREX,11743,11703,11585,11567,11103,10937
0,DREX,11747,11743,11703,11585,11567,11103
0,EMBR,9500,9360,8265,7843,8,7
0,EMBR,9588,9500,9360,8265,7843,8
0,EMBR,10241,9588,9500,9360,8265,7843
0,EMBR,10525,10241,9588,9500,9360,8265
0,EMBR,10752,10525,10241,9588,9500,9360
0,EMBR,10782,10752,10525,10241,9588,9500
0,EMBR,11082,10782,10752,10525,10241,9588
0,EMBR,11566,11082,10782,10752,10525,10241
0,EMBR,11582,11566,11082,10782,10752,10525
0,FAIR,6637,6635,5231,3839,3722,3333
0,FAIR,7293,6637,6635,5231,3839,3722
0,FAIR,7377,7293,6637,6635,5231,3839
0,FAIR,7706,7377,7293,6637,6635,5231
0,FAIR,8253,7706,7377,7293,6637,6635
0,FAIR,8880,8253,7706,7377,7293,6637
0,FAIR,8890,8880,8253,7706,7377,7293
0,FAIR,9719,8890,8880,8253,7706,7377
0,FAIR,9950,9719,8890,8880,8253,7706
0,FAIR,10004,9950,9719,8890,8880,8253
0,FAIR,10020,10004,9950,9719,8890,8880
0,FAIR,10518,10020,10004,9950,9719,8890
0,FAIR,11215,10518,10020,10004,9950,9719
0,FAIR,11749,11215,10518,10020,10004,9950
0,FLA,9164,9158,8265,7843,8,7
0,FLA,9360,9164,9158,8265,7843,8
0,FLA,9454,9360,9164,9158,8265,7843
0,FLA,9458,9454,9360,9164,9158,8265
0,FLA,9588,9458,9454,9360,9164,9158
0,FLA,9811,9588,9458,9454,9360,9164
0,FLA,9859,9811,9588,9458,9454,9360
0,FLA,10230,9859,9811,9588,9458,9454
0,FLA,10345,10230,9859,9811,9588,9458
0,FLA,10359,10345,10230,9859,9811,9588
0,FLA,10525,10359,10345,10230,9859,9811
0,FLA,10753,10525,10359,10345,10230,9859
0,FLA,10782,10753,10525,10359,10345,10230
0,FLA,10924,10782,10753,10525,10359,10345
0,FLA,11018,10924,10782,10753,10525,10359
0,FLA,11044,11018,10924,10782,10753,10525
0,FLA,11573,11044,11018,10924,10782,10753
0,FLA,11590,11573,11044,11018,10924,10782
0,FLTC,6521,6124,3981,3884,3403,3266
0,FLTC,6522,6521,6124,3981,3884,3403
0,FLTC,7793,6522,6521,6124,3981,3884
0,FLTC,7796,7793,6522,6521,6124,3981
0,FLTC,7812,7796,7793,6522,6521,6124
0,FLTC,7826,7812,7796,7793,6522,6521
0,FLTC,9161,7826,7812,7796,7793,6522
0,FLTC,9188,9161,7826,7812,7796,7793
0,FLTC,9195,9188,9161,7826,7812,7796
0,FLTC,9495,9195,9188,9161,7826,7812
0,FLTC,9693,9495,9195,9188,9161,7826
0,FLTC,9696,9693,9495,9195,9188,9161
0,FLTC,9842,9696,9693,9495,9195,9188
0,FLTC,9848,9842,9696,9693,9495,9195
0,FLTC,10199,9848,9842,9696,9693,9495
0,FLTC,10206,10199,9848,9842,9696,9693
0,FLTC,10213,10206,10199,9848,9842,9696
0,FLTC,10218,10213,10206,10199,9848,9842
0,FLTC,10241,10218,10213,10206,10199,9848
0,FLTC,10344,10241,10218,10213,10206,10199
0,FLTC,10522,10344,10241,10218,10213,10206
0,FLTC,10524,10522,10344,10241,10218,10213
0,FLTC,10753,10524,10522,10344,10241,10218
0,FLTC,10784,10753,10524,10522,10344,10241
0,FLTC,11022,10784,10753,10524,10522,10344
0,FLTC,11023,11022,10784,10753,10524,10522
0,FLTC,11035,11023,11022,10784,10753,10524
0,FLTC,11037,11035,11023,11022,10784,10753
0,FLTC,11108,11037,11035,11023,11022,10784
0,FLTC,11150,11108,11037,11035,11023,11022
0,FLTC,11211,11150,11108,11037,11035,11023
0,FLTC,11565,11211,11150,11108,11037,11035
0,FLTC,11584,11565,11211,11150,11108,11037
0,FORD,9163,9160,6679,5231,3722,836
0,FRMA,3700,3427,1229,1023,736,408
0,FRMA,4061,3700,3427,1229,1023,736
0,FRMA,4961,4061,3700,3427,1229,1023
0,FRMA,5508,4961,4061,3700,3427,1229
0,FRMA,5616,5508,4961,4061,3700,3427
0,FRMA,6751,5616,5508,4961,4061,3700
0,FRMA,7932,6751,5616,5508,4961,4061
0,FRMA,8284,7932,6751,5616,5508,4961
0,FRMA,8771,8284,7932,6751,5616,5508
0,FRMA,9502,8771,8284,7932,6751,5616
0,FRMA,9591,9502,8771,8284,7932,6751
0,FRMA,9594,9591,9502,8771,8284,7932
0,FRMA,9621,9594,9591,9502,8771,8284
0,FRMA,9622,9621,9594,9591,9502,8771
0,FRMA,9770,9622,9621,9594,9591,9502
0,FRMA,9834,9770,9622,9621,9594,9591
0,FRMA,9994,9834,9770,9622,9621,9594
0,FRMA,10006,9994,9834,9770,9622,9621
0,FRMA,10386,10006,9994,9834,9770,9622
0,FRMA,10439,10386,10006,9994,9834,9770
0,FRMA,10458,10439,10386,10006,9994,9834
0,FRMA,10523,10458,10439,10386,10006,9994
0,FRMA,10539,10523,10458,10439,10386,10006
0,FRMA,11088,10539,10523,10458,10439,10386
0,FRMA,11212,11088,10539,10523,10458,10439
0,FRMA,11230,11212,11088,10539,10523,10458
0,FRMA,11300,11230,11212,11088,10539,10523
0,FRMA,11471,11300,11230,11212,11088,10539
0,FRMA,11508,11471,11300,11230,11212,11088
0,FRMA,11581,11508,11471,11300,11230,11212
0,FRMA,11589,11581,11508,11471,11300,11230
0,GATC,9574,9457,9455,9359,8265,3253
0,GATC,9811,9574,9457,9455,9359,8265
0,GATC,9842,9811,9574,9457,9455,9359
0,GATC,10240,9842,9811,9574,9457,9455
0,GATC,10345,10240,9842,9811,9574,9457
0,GATC,10365,10345,10240,9842,9811,9574
0,GATC,10924,10365,10345,10240,9842,9811
0,GATC,11565,10924,10365,10345,10240,9842
0,GATC,11584,11565,10924,10365,10345,10240
0,GATC,11748,11584,11565,10924,10365,10345
0,GATC,11750,11748,11584,11565,10924,10365
0,GENS,9161,8895,8880,7375,7090,5928
0,GENS,9163,9161,8895,8880,7375,7090
0,GENS,9416,9163,9161,8895,8880,7375
0,GENS,9575,9416,9163,9161,8895,8880
0,GENS,9769,9575,9416,9163,9161,8895
0,GENS,10004,9769,9575,9416,9163,9161
0,GENS,10020,10004,9769,9575,9416,9163
0,GENS,10066,10020,10004,9769,9575,9416
0,GENS,10073,10066,10020,10004,9769,9575
0,GENS,10576,10073,10066,10020,10004,9769
0,GENS,11568,10576,10073,10066,10020,10004
0,GEOR,1100,1093,868,790,492,173
0,GEOR,3333,1100,1093,868,790,492
0,GEOR,3391,3333,1100,1093,868,790
0,GEOR,3445,3391,3333,1100,1093,868
0,GEOR,3453,3445,3391,3333,1100,1093
0,GEOR,3587,3453,3445,3391,3333,1100
0,GEOR,3886,3587,3453,3445,3391,3333
0,GEOR,3945,3886,3587,3453,3445,3391
0,GEOR,3981,3945,3886,3587,3453,3445
0,GEOR,4195,3981,3945,3886,3587,3453
0,GEOR,4501,4195,3981,3945,3886,3587
0,GEOR,5214,4501,4195,3981,3945,3886
0,GEOR,5435,5214,4501,4195,3981,3945
0,GEOR,5447,5435,5214,4501,4195,3981
0,GEOR,5454,5447,5435,5214,4501,4195
0,GEOR,5854,5454,5447,5435,5214,4501
0,GEOR,6636,5854,5454,5447,5435,5214
0,GEOR,6759,6636,5854,5454,5447,5435
0,GEOR,6761,6759,6636,5854,5454,5447
0,GEOR,6816,6761,6759,6636,5854,5454
0,GEOR,6995,6816,6761,6759,6636,5854
0,GEOR,6996,6995,6816,6761,6759,6636
0,GEOR,7233,6996,6995,6816,6761,6759
0,GEOR,7439,7233,6996,6995,6816,6761
0,GEOR,7705,7439,7233,6996,6995,6816
0,GEOR,7709,7705,7439,7233,6996,6995
0,GEOR,8136,7709,7705,7439,7233,6996
0,GEOR,8332,8136,7709,7705,7439,7233
0,GEOR,8475,8332,8136,7709,7705,7439
0,GEOR,8684,8475,8332,8136,7709,7705
0,GEOR,8897,8684,8475,8332,8136,7709
0,GEOR,9245,8897,8684,8475,8332,8136
0,GEOR,9248,9245,8897,8684,8475,8332
0,GEOR,9498,9248,9245,8897,8684,8475
0,GEOR,9695,9498,9248,9245,8897,8684
0,GEOR,9696,9695,9498,9248,9245,8897
0,GEOR,9841,9696,9695,9498,9248,9245
0,GEOR,9913,9841,9696,9695,9498,9248
0,GEOR,10146,9913,9841,9696,9695,9498
0,GEOR,10148,10146,9913,9841,9696,9695
0,GEOR,10355,10148,10146,9913,9841,9696
0,GEOR,10517,10355,10148,10146,9913,9841
0,GEOR,10524,10517,10355,10148,10146,9913
0,GEOR,10636,10524,10517,10355,10148,10146
0,GEOR,10657,10636,10524,10517,10355,10148
0,GEOR,10685,10657,10636,10524,10517,10355
0,GEOR,10827,10685,10657,10636,10524,10517
0,GEOR,10854,10827,10685,10657,10636,10524
0,GEOR,10965,10854,10827,10685,10657,10636
0,GEOR,10972,10965,10854,10827,10685,10657
0,GEOR,11220,10972,10965,10854,10827,10685
0,GEOR,11251,11220,10972,10965,10854,10827
0,GEOR,11292,11251,11220,10972,10965,10854
0,GEOR,11302,11292,11251,11220,10972,10965
0,GEOR,11561,11302,11292,11251,11220,10972
0,GEOR,11706,11561,11302,11292,11251,11220
0,GMAS,9618,9170,9166,5654,5520,5492
0,GMAS,9626,9618,9170,9166,5654,5520
0,GMAS,9720,9626,9618,9170,9166,5654
0,GMAS,9906,9720,9626,9618,9170,9166
0,GMAS,9990,9906,9720,9626,9618,9170
0,GMAS,10006,9990,9906,9720,9626,9618
0,GMAS,10386,10006,9990,9906,9720,9626
0,GMAS,10643,10386,10006,9990,9906,9720
0,GMAS,10665,10643,10386,10006,9990,9906
0,GMAS,11469,10665,10643,10386,10006,9990
0,GMAS,11504,11469,10665,10643,10386,10006
0,GONZ,3491,3297,801,790,184,31
0,GONZ,3683,3491,3297,801,790,184
0,GONZ,3856,3683,3491,3297,801,790
0,GONZ,4098,3856,3683,3491,3297,801
0,GONZ,4526,4098,3856,3683,3491,3297
0,GONZ,6062,4526,4098,3856,3683,3491
0,GONZ,6531,6062,4526,4098,3856,3683
0,GONZ,6817,6531,6062,4526,4098,3856
0,GONZ,6996,6817,6531,6062,4526,4098
0,GONZ,6997,6996,6817,6531,6062,4526
0,GONZ,7532,6997,6996,6817,6531,6062
0,GONZ,7663,7532,6997,6996,6817,6531
0,GONZ,7862,7663,7532,6997,6996,6817
0,GONZ,7875,7862,7663,7532,6997,6996
0,GONZ,7880,7875,7862,7663,7532,6997
0,GONZ,7968,7880,7875,7862,7663,7532
0,GONZ,8119,7968,7880,7875,7862,7663
0,GONZ,8899,8119,7968,7880,7875,7862
0,GONZ,9194,8899,8119,7968,7880,7875
0,GONZ,9418,9194,8899,8119,7968,7880
0,GONZ,9516,9418,9194,8899,8119,7968
0,GONZ,9635,9516,9418,9194,8899,8119
0,GONZ,9836,9635,9516,9418,9194,8899
0,GONZ,9846,9836,9635,9516,9418,9194
0,GONZ,9907,9846,9836,9635,9516,9418
0,GONZ,10114,9907,9846,9836,9635,9516
0,GONZ,10269,10114,9907,9846,9836,9635
0,GONZ,10270,10269,10114,9907,9846,9836
0,GONZ,10271,10270,10269,10114,9907,9846
0,GONZ,10274,10271,10270,10269,10114,9907
0,GONZ,10275,10274,10271,10270,10269,10114
0,GONZ,10357,10275,10274,10271,10270,10269
0,GONZ,10377,10357,10275,10274,10271,10270
0,GONZ,10447,10377,10357,10275,10274,10271
0,GONZ,10670,10447,10377,10357,10275,10274
0,GONZ,10689,10670,10447,10377,10357,10275
0,GONZ,10824,10689,10670,10447,10377,10357
0,GONZ,10942,10824,10689,10670,10447,10377
0,GONZ,11163,10942,10824,10689,10670,10447
0,GONZ,11435,11163,10942,10824,10689,10670
0,GV,9159,7747,7741,7733,3947,1015
0,GV,9193,9159,7747,7741,7733,3947
0,GV,9196,9193,9159,7747,7741,7733
0,GV,9288,9196,9193,9159,7747,7741
0,GV,9312,9288,9196,9193,9159,7747
0,GV,9316,9312,9288,9196,9193,9159
0,GV,9625,9316,9312,9288,9196,9193
0,GV,9688,9625,9316,9312,9288,9196
0,GV,9694,9688,9625,9316,9312,9288
0,GV,10021,9694,9688,9625,9316,9312
0,GV,10041,10021,9694,9688,9625,9316
0,GV,10094,10041,10021,9694,9688,9625
0,GV,10115,10094,10041,10021,9694,9688
0,GV,10189,10115,10094,10041,10021,9694
0,GV,10196,10189,10115,10094,10041,10021
0,GV,10349,10196,10189,10115,10094,10041
