,raceid,date,crewtype,racetype,file,number,teams,racename,distance,team,time,minutes,seconds,time_in_secs
1581,555,2011-04-09,MHN,Final,RowData2011.csv,1,"['NAVY', 'HC']",George Washington Univ Invitational Regatta,0.0,NAVY,5:49.0,5,49.0,349.0
1582,555,2011-04-09,MHN,Final,RowData2011.csv,2,"['NAVY', 'HC']",George Washington Univ Invitational Regatta,0.0,HC,6:05.6,6,5.6,365.6
1583,556,2011-04-09,MHN,Final,RowData2011.csv,1,"['GW', 'GONZ']",George Washington Univ Invitational Regatta,0.0,GW,5:51.3,5,51.3,351.3
1584,556,2011-04-09,MHN,Final,RowData2011.csv,2,"['GW', 'GONZ']",George Washington Univ Invitational Regatta,0.0,GONZ,6:01.3,6,1.3,361.3
1585,557,2011-04-09,MHN,Final,RowData2011.csv,1,"['CORN', 'GEOR']",George Washington Univ Invitational Regatta,0.0,CORN,5:47.7,5,47.7,347.7
1586,557,2011-04-09,MHN,Final,RowData2011.csv,2,"['CORN', 'GEOR']",George Washington Univ Invitational Regatta,0.0,GEOR,6:03.5,6,3.5,363.5
1587,558,2011-04-09,MHJ,Final,RowData2011.csv,1,"['NAVY', 'HC']",George Washington Univ Invitational Regatta,0.0,NAVY,5:45.0,5,45.0,345.0
1588,558,2011-04-09,MHJ,Final,RowData2011.csv,2,"['NAVY', 'HC']",George Washington Univ Invitational Regatta,0.0,HC,6:04.6,6,4.6,364.6
1589,559,2011-04-09,MHJ,Final,RowData2011.csv,1,"['GONZ', 'GW']",George Washington Univ Invitational Regatta,0.0,GONZ,6:01.8,6,1.8,361.8
1590,559,2011-04-09,MHJ,Final,RowData2011.csv,2,"['GONZ', 'GW']",George Washington Univ Invitational Regatta,0.0,GW,6:05.9,6,5.9,365.9
1591,560,2011-04-09,MHJ,Final,RowData2011.csv,1,"['CORN', 'GEOR']",George Washington Univ Invitational Regatta,0.0,CORN,5:52.5,5,52.5,352.5
1592,560,2011-04-09,MHJ,Final,RowData2011.csv,2,"['CORN', 'GEOR']",George Washington Univ Invitational Regatta,0.0,GEOR,6:09.1,6,9.1,369.1
1593,561,2011-04-09,MHV,Final,RowData2011.csv,1,"['NAVY', 'HC']",George Washington Univ Invitational Regatta,0.0,NAVY,5:41.9,5,41.9,341.9
1594,561,2011-04-09,MHV,Final,RowData2011.csv,2,"['NAVY', 'HC']",George Washington Univ Invitational Regatta,0.0,HC,6:00.4,6,0.4,360.4
1595,562,2011-04-09,WHV,Heat3,RowData2011.csv,1,"['DUKE', 'UMIA', 'TEMP', 'CONN', 'U']",Knecht Cup,0.0,DUKE,7:07.2,7,7.2,427.2
1596,562,2011-04-09,WHV,Heat3,RowData2011.csv,2,"['DUKE', 'UMIA', 'TEMP', 'CONN', 'U']",Knecht Cup,0.0,UMIA,7:13.0,7,13.0,433.0
1597,562,2011-04-09,WHV,Heat3,RowData2011.csv,3,"['DUKE', 'UMIA', 'TEMP', 'CONN', 'U']",Knecht Cup,0.0,TEMP,7:13.9,7,13.9,433.9
1598,562,2011-04-09,WHV,Heat3,RowData2011.csv,4,"['DUKE', 'UMIA', 'TEMP', 'CONN', 'U']",Knecht Cup,0.0,CONN,7:21.8,7,21.8,441.8
1600,563,2011-04-09,MHV,Final,RowData2011.csv,1,"['CORN', 'GEOR']",George Washington Univ Invitational Regatta,0.0,CORN,5:44.0,5,44.0,344.0
1601,563,2011-04-09,MHV,Final,RowData2011.csv,2,"['CORN', 'GEOR']",George Washington Univ Invitational Regatta,0.0,GEOR,5:53.6,5,53.6,353.6
1602,564,2011-04-09,WHV,Final,RowData2011.csv,1,"['OXFD', 'BROC']",George Washington Univ Invitational Regatta,0.0,OXFD,6:49.0,6,49.0,409.0
1603,564,2011-04-09,WHV,Final,RowData2011.csv,2,"['OXFD', 'BROC']",George Washington Univ Invitational Regatta,0.0,BROC,6:57.8,6,57.8,417.8
1604,565,2011-04-09,MHV,Final,RowData2011.csv,1,"['OXFD', 'BROC']",George Washington Univ Invitational Regatta,0.0,OXFD,5:46.4,5,46.4,346.4
1605,565,2011-04-09,MHV,Final,RowData2011.csv,2,"['OXFD', 'BROC']",George Washington Univ Invitational Regatta,0.0,BROC,5:46.8,5,46.8,346.8
1606,566,2011-04-09,WHV,Heat3,RowData2011.csv,1,"['RUTG', 'KANS', 'UMAS', 'MRST', 'V']",Knecht Cup,0.0,RUTG,7:12.6,7,12.6,432.6
1607,566,2011-04-09,WHV,Heat3,RowData2011.csv,2,"['RUTG', 'KANS', 'UMAS', 'MRST', 'V']",Knecht Cup,0.0,KANS,7:18.0,7,18.0,438.0
1608,566,2011-04-09,WHV,Heat3,RowData2011.csv,3,"['RUTG', 'KANS', 'UMAS', 'MRST', 'V']",Knecht Cup,0.0,UMAS,7:22.9,7,22.9,442.9
1609,566,2011-04-09,WHV,Heat3,RowData2011.csv,4,"['RUTG', 'KANS', 'UMAS', 'MRST', 'V']",Knecht Cup,0.0,MRST,7:25.2,7,25.2,445.2
1611,567,2011-04-09,WHV,Heat3,RowData2011.csv,1,"['OLDD', 'BUFF', 'UNH', 'DELA', 'L', 'I']",Knecht Cup,0.0,OLDD,7:06.2,7,6.2,426.2
1612,567,2011-04-09,WHV,Heat3,RowData2011.csv,2,"['OLDD', 'BUFF', 'UNH', 'DELA', 'L', 'I']",Knecht Cup,0.0,BUFF,7:10.8,7,10.8,430.8
1613,567,2011-04-09,WHV,Heat3,RowData2011.csv,3,"['OLDD', 'BUFF', 'UNH', 'DELA', 'L', 'I']",Knecht Cup,0.0,UNH,7:13.8,7,13.8,433.8
1614,567,2011-04-09,WHV,Heat3,RowData2011.csv,4,"['OLDD', 'BUFF', 'UNH', 'DELA', 'L', 'I']",Knecht Cup,0.0,DELA,7:18.1,7,18.1,438.1
1617,568,2011-04-09,WHV,Heat2,RowData2011.csv,1,"['GV', 'WV', 'COLG', 'ARMY', 'R']",Knecht Cup,0.0,GV,7:07.7,7,7.7,427.7
1618,568,2011-04-09,WHV,Heat2,RowData2011.csv,2,"['GV', 'WV', 'COLG', 'ARMY', 'R']",Knecht Cup,0.0,WV,7:11.6,7,11.6,431.6
1619,568,2011-04-09,WHV,Heat2,RowData2011.csv,3,"['GV', 'WV', 'COLG', 'ARMY', 'R']",Knecht Cup,0.0,COLG,7:20.0,7,20.0,440.0
1620,568,2011-04-09,WHV,Heat2,RowData2011.csv,4,"['GV', 'WV', 'COLG', 'ARMY', 'R']",Knecht Cup,0.0,ARMY,7:48.3,7,48.3,468.3
1622,569,2011-04-09,WHV,Final,RowData2011.csv,1,"['COLU', 'GEOR']",George Washington Univ Invitational Regatta,0.0,COLU,6:29.0,6,29.0,389.0
1623,569,2011-04-09,WHV,Final,RowData2011.csv,2,"['COLU', 'GEOR']",George Washington Univ Invitational Regatta,0.0,GEOR,6:35.4,6,35.4,395.4
1624,570,2011-04-09,WHV,Heat3,RowData2011.csv,1,"['DREX', 'GMAS', 'FORD', 'BC', 'D', 'L']",Knecht Cup,0.0,DREX,7:09.4,7,9.4,429.4
1625,570,2011-04-09,WHV,Heat3,RowData2011.csv,2,"['DREX', 'GMAS', 'FORD', 'BC', 'D', 'L']",Knecht Cup,0.0,GMAS,7:12.8,7,12.8,432.8
1626,570,2011-04-09,WHV,Heat3,RowData2011.csv,3,"['DREX', 'GMAS', 'FORD', 'BC', 'D', 'L']",Knecht Cup,0.0,FORD,7:17.6,7,17.6,437.6
1627,570,2011-04-09,WHV,Heat3,RowData2011.csv,4,"['DREX', 'GMAS', 'FORD', 'BC', 'D', 'L']",Knecht Cup,0.0,BC,7:21.6,7,21.6,441.6
1630,571,2011-04-09,MHV,Final,RowData2011.csv,1,"['GW', 'GONZ']",George Washington Univ Invitational Regatta,0.0,GW,5:55.9,5,55.9,355.9
1631,571,2011-04-09,MHV,Final,RowData2011.csv,2,"['GW', 'GONZ']",George Washington Univ Invitational Regatta,0.0,GONZ,5:59.9,5,59.9,359.9
1632,572,2011-04-09,WHV,Final,RowData2011.csv,1,"['STJO', 'GW']",George Washington Univ Invitational Regatta,0.0,STJO,6:35.0,6,35.0,395.0
1633,572,2011-04-09,WHV,Final,RowData2011.csv,2,"['STJO', 'GW']",George Washington Univ Invitational Regatta,0.0,GW,6:47.8,6,47.8,407.8
1634,573,2011-04-09,MHN,Final,RowData2011.csv,1,"['GW', 'HC']",George Washington Univ Invitational Regatta,0.0,GW,6:10.7,6,10.7,370.7
1635,573,2011-04-09,MHN,Final,RowData2011.csv,2,"['GW', 'HC']",George Washington Univ Invitational Regatta,0.0,HC,6:17.3,6,17.3,377.3
1636,574,2011-04-09,WHJ,Final,RowData2011.csv,1,"['COLU', 'GEOR']",George Washington Univ Invitational Regatta,0.0,COLU,6:44.8,6,44.8,404.8
1637,574,2011-04-09,WHJ,Final,RowData2011.csv,2,"['COLU', 'GEOR']",George Washington Univ Invitational Regatta,0.0,GEOR,6:48.3,6,48.3,408.3
1638,575,2011-04-09,MHN,Final,RowData2011.csv,1,"['ITHA', 'STLA', 'SKID']",Ithaca v St. Lawrence & Skidmore,2000.0,ITHA,6:26.5,6,26.5,386.5
1639,575,2011-04-09,MHN,Final,RowData2011.csv,2,"['ITHA', 'STLA', 'SKID']",Ithaca v St. Lawrence & Skidmore,2000.0,STLA,7:27.6,7,27.6,447.6
1640,575,2011-04-09,MHN,Final,RowData2011.csv,3,"['ITHA', 'STLA', 'SKID']",Ithaca v St. Lawrence & Skidmore,2000.0,SKID,7:52.6,7,52.6,472.6
1641,576,2011-04-09,WHV,Final,RowData2011.csv,1,"['ITHA', 'STLA', 'SKID']",Ithaca v St. Lawrence & Skidmore,2000.0,ITHA,6:47.5,6,47.5,407.5
1642,576,2011-04-09,WHV,Final,RowData2011.csv,2,"['ITHA', 'STLA', 'SKID']",Ithaca v St. Lawrence & Skidmore,2000.0,STLA,6:56.5,6,56.5,416.5
1643,576,2011-04-09,WHV,Final,RowData2011.csv,3,"['ITHA', 'STLA', 'SKID']",Ithaca v St. Lawrence & Skidmore,2000.0,SKID,7:09.8,7,9.8,429.8
1644,577,2011-04-09,WHJ,Final,RowData2011.csv,1,"['STLA', 'ITHA']",Ithaca v St. Lawrence & Skidmore,2000.0,STLA,7:06.7,7,6.7,426.7
1645,577,2011-04-09,WHJ,Final,RowData2011.csv,2,"['STLA', 'ITHA']",Ithaca v St. Lawrence & Skidmore,2000.0,ITHA,7:08.8,7,8.8,428.8
1646,578,2011-04-09,WHJ,Final,RowData2011.csv,1,"['GW', 'MIT']",George Washington Univ Invitational Regatta,0.0,GW,7:04.6,7,4.6,424.6
1647,578,2011-04-09,WHJ,Final,RowData2011.csv,2,"['GW', 'MIT']",George Washington Univ Invitational Regatta,0.0,MIT,7:24.8,7,24.8,444.8
1648,579,2011-04-09,WHJ,Final,RowData2011.csv,1,"['STJO', 'GEOR']",George Washington Univ Invitational Regatta,0.0,STJO,6:56.1,6,56.1,416.1
1649,579,2011-04-09,WHJ,Final,RowData2011.csv,2,"['STJO', 'GEOR']",George Washington Univ Invitational Regatta,0.0,GEOR,7:01.2,7,1.2,421.2
1650,580,2011-04-09,WHJ,Final,RowData2011.csv,1,"['COLU', 'NAVY']",George Washington Univ Invitational Regatta,0.0,COLU,6:56.1,6,56.1,416.1
1651,580,2011-04-09,WHJ,Final,RowData2011.csv,2,"['COLU', 'NAVY']",George Washington Univ Invitational Regatta,0.0,NAVY,7:03.4,7,3.4,423.4
1652,581,2011-04-09,WHV,Final,RowData2011.csv,1,"['MIT', 'OXFD', 'GW']",George Washington Univ Invitational Regatta,0.0,MIT,6:47.1,6,47.1,407.1
1653,581,2011-04-09,WHV,Final,RowData2011.csv,2,"['MIT', 'OXFD', 'GW']",George Washington Univ Invitational Regatta,0.0,OXFD,6:47.9,6,47.9,407.9
1654,581,2011-04-09,WHV,Final,RowData2011.csv,3,"['MIT', 'OXFD', 'GW']",George Washington Univ Invitational Regatta,0.0,GW,6:49.7,6,49.7,409.7
1655,582,2011-04-09,WHV,Final,RowData2011.csv,1,"['GEOR', 'STJO', 'BROC']",George Washington Univ Invitational Regatta,0.0,GEOR,6:46.2,6,46.2,406.2
1656,582,2011-04-09,WHV,Final,RowData2011.csv,2,"['GEOR', 'STJO', 'BROC']",George Washington Univ Invitational Regatta,0.0,STJO,6:51.9,6,51.9,411.9
1657,582,2011-04-09,WHV,Final,RowData2011.csv,3,"['GEOR', 'STJO', 'BROC']",George Washington Univ Invitational Regatta,0.0,BROC,7:08.2,7,8.2,428.2
1658,583,2011-04-09,WHV,Final,RowData2011.csv,1,"['COLU', 'NAVY']",George Washington Univ Invitational Regatta,0.0,COLU,6:44.1,6,44.1,404.1
1659,583,2011-04-09,WHV,Final,RowData2011.csv,2,"['COLU', 'NAVY']",George Washington Univ Invitational Regatta,0.0,NAVY,6:55.1,6,55.1,415.1
1660,584,2011-04-09,WHJ,Final,RowData2011.csv,1,"['NAVY', 'MIT']",George Washington Univ Invitational Regatta,0.0,NAVY,6:52.7,6,52.7,412.7
1661,584,2011-04-09,WHJ,Final,RowData2011.csv,2,"['NAVY', 'MIT']",George Washington Univ Invitational Regatta,0.0,MIT,7:21.1,7,21.1,441.1
1662,585,2011-04-09,WLV,Final,RowData2011.csv,1,"['RADC', 'GEOR']",George Washington Univ Invitational Regatta,0.0,RADC,6:51.0,6,51.0,411.0
1663,585,2011-04-09,WLV,Final,RowData2011.csv,2,"['RADC', 'GEOR']",George Washington Univ Invitational Regatta,0.0,GEOR,6:52.4,6,52.4,412.4
1664,586,2011-04-09,MHV,Heat3,RowData2011.csv,1,"['TEMP', 'RUTG', 'HOBR', 'BC', 'U']",Knecht Cup,0.0,TEMP,6:18.5,6,18.5,378.5
1665,586,2011-04-09,MHV,Heat3,RowData2011.csv,2,"['TEMP', 'RUTG', 'HOBR', 'BC', 'U']",Knecht Cup,0.0,RUTG,6:21.6,6,21.6,381.6
1666,586,2011-04-09,MHV,Heat3,RowData2011.csv,3,"['TEMP', 'RUTG', 'HOBR', 'BC', 'U']",Knecht Cup,0.0,HOBR,6:21.8,6,21.8,381.8
1667,586,2011-04-09,MHV,Heat3,RowData2011.csv,4,"['TEMP', 'RUTG', 'HOBR', 'BC', 'U']",Knecht Cup,0.0,BC,6:29.0,6,29.0,389.0
1669,587,2011-04-09,MHN,Final,RowData2011.csv,1,"['CORN', 'GONZ']",George Washington Univ Invitational Regatta,0.0,CORN,6:00.5,6,0.5,360.5
1670,587,2011-04-09,MHN,Final,RowData2011.csv,2,"['CORN', 'GONZ']",George Washington Univ Invitational Regatta,0.0,GONZ,6:28.8,6,28.8,388.8
1671,588,2011-04-09,MHJ,Final,RowData2011.csv,1,"['NAVY', 'GEOR']",George Washington Univ Invitational Regatta,0.0,NAVY,5:58.7,5,58.7,358.7
1672,588,2011-04-09,MHJ,Final,RowData2011.csv,2,"['NAVY', 'GEOR']",George Washington Univ Invitational Regatta,0.0,GEOR,6:23.8,6,23.8,383.8
1673,589,2011-04-09,MHJ,Final,RowData2011.csv,1,"['GW', 'HC']",George Washington Univ Invitational Regatta,0.0,GW,6:12.4,6,12.4,372.4
1674,589,2011-04-09,MHJ,Final,RowData2011.csv,2,"['GW', 'HC']",George Washington Univ Invitational Regatta,0.0,HC,6:13.9,6,13.9,373.9
1675,590,2011-04-09,MHJ,Final,RowData2011.csv,1,"['CORN', 'GONZ']",George Washington Univ Invitational Regatta,0.0,CORN,6:00.8,6,0.8,360.8
1676,590,2011-04-09,MHJ,Final,RowData2011.csv,2,"['CORN', 'GONZ']",George Washington Univ Invitational Regatta,0.0,GONZ,6:16.2,6,16.2,376.2
1677,591,2011-04-09,MHV,Final,RowData2011.csv,1,"['NAVY', 'GEOR']",George Washington Univ Invitational Regatta,0.0,NAVY,5:44.6,5,44.6,344.6
1678,591,2011-04-09,MHV,Final,RowData2011.csv,2,"['NAVY', 'GEOR']",George Washington Univ Invitational Regatta,0.0,GEOR,5:50.6,5,50.6,350.6
1679,592,2011-04-09,MHV,Final,RowData2011.csv,1,"['OXFD', 'HC', 'GW']",George Washington Univ Invitational Regatta,0.0,OXFD,5:58.5,5,58.5,358.5
1680,592,2011-04-09,MHV,Final,RowData2011.csv,2,"['OXFD', 'HC', 'GW']",George Washington Univ Invitational Regatta,0.0,HC,5:59.6,5,59.6,359.6
1681,592,2011-04-09,MHV,Final,RowData2011.csv,3,"['OXFD', 'HC', 'GW']",George Washington Univ Invitational Regatta,0.0,GW,6:01.5,6,1.5,361.5
1682,593,2011-04-09,MHV,Final,RowData2011.csv,1,"['CORN', 'BROC', 'GONZ']",George Washington Univ Invitational Regatta,0.0,CORN,5:55.8,5,55.8,355.8
1683,593,2011-04-09,MHV,Final,RowData2011.csv,2,"['CORN', 'BROC', 'GONZ']",George Washington Univ Invitational Regatta,0.0,BROC,6:02.5,6,2.5,362.5
1684,593,2011-04-09,MHV,Final,RowData2011.csv,3,"['CORN', 'BROC', 'GONZ']",George Washington Univ Invitational Regatta,0.0,GONZ,6:12.5,6,12.5,372.5
1685,594,2011-04-09,WHJ,Final,RowData2011.csv,1,"['STJO', 'GW']",George Washington Univ Invitational Regatta,0.0,STJO,6:46.7,6,46.7,406.7
1686,594,2011-04-09,WHJ,Final,RowData2011.csv,2,"['STJO', 'GW']",George Washington Univ Invitational Regatta,0.0,GW,6:50.2,6,50.2,410.2
1687,595,2011-04-09,MHN,Final,RowData2011.csv,1,"['NAVY', 'GEOR']",George Washington Univ Invitational Regatta,0.0,NAVY,5:57.3,5,57.3,357.3
1688,595,2011-04-09,MHN,Final,RowData2011.csv,2,"['NAVY', 'GEOR']",George Washington Univ Invitational Regatta,0.0,GEOR,6:14.8,6,14.8,374.8
1689,596,2011-04-09,MHV,Heat3,RowData2011.csv,1,"['TRIN', 'MARI', 'DREX', 'ARMY', 'U']",Knecht Cup,0.0,TRIN,6:18.1,6,18.1,378.1
1690,596,2011-04-09,MHV,Heat3,RowData2011.csv,2,"['TRIN', 'MARI', 'DREX', 'ARMY', 'U']",Knecht Cup,0.0,MARI,6:22.3,6,22.3,382.3
1691,596,2011-04-09,MHV,Heat3,RowData2011.csv,3,"['TRIN', 'MARI', 'DREX', 'ARMY', 'U']",Knecht Cup,0.0,DREX,6:23.8,6,23.8,383.8
1692,596,2011-04-09,MHV,Heat3,RowData2011.csv,4,"['TRIN', 'MARI', 'DREX', 'ARMY', 'U']",Knecht Cup,0.0,ARMY,6:31.5,6,31.5,391.5
1694,597,2011-04-09,MHN,Heat2,RowData2011.csv,1,"['LASL', 'GV', 'COLG', 'UMAS', 'D', 'S']",Knecht Cup,0.0,LASL,6:34.8,6,34.8,394.8
1695,597,2011-04-09,MHN,Heat2,RowData2011.csv,2,"['LASL', 'GV', 'COLG', 'UMAS', 'D', 'S']",Knecht Cup,0.0,GV,6:38.1,6,38.1,398.1
1696,597,2011-04-09,MHN,Heat2,RowData2011.csv,3,"['LASL', 'GV', 'COLG', 'UMAS', 'D', 'S']",Knecht Cup,0.0,COLG,6:50.2,6,50.2,410.2
1697,597,2011-04-09,MHN,Heat2,RowData2011.csv,4,"['LASL', 'GV', 'COLG', 'UMAS', 'D', 'S']",Knecht Cup,0.0,UMAS,6:55.3,6,55.3,415.3
1700,598,2011-04-09,MHV,Heat3,RowData2011.csv,1,"['MRST', 'GV', 'MERC', 'LASL', 'W', 'L']",Knecht Cup,0.0,MRST,6:19.1,6,19.1,379.1
1701,598,2011-04-09,MHV,Heat3,RowData2011.csv,2,"['MRST', 'GV', 'MERC', 'LASL', 'W', 'L']",Knecht Cup,0.0,GV,6:22.7,6,22.7,382.7
1702,598,2011-04-09,MHV,Heat3,RowData2011.csv,3,"['MRST', 'GV', 'MERC', 'LASL', 'W', 'L']",Knecht Cup,0.0,MERC,6:27.2,6,27.2,387.2
1703,598,2011-04-09,MHV,Heat3,RowData2011.csv,4,"['MRST', 'GV', 'MERC', 'LASL', 'W', 'L']",Knecht Cup,0.0,LASL,6:27.6,6,27.6,387.6
1706,599,2011-04-09,WLV,Heat1,RowData2011.csv,1,"['BUCK', 'BUFF']",Knecht Cup,0.0,BUCK,7:00.1,7,0.1,420.1
1707,599,2011-04-09,WLV,Heat1,RowData2011.csv,2,"['BUCK', 'BUFF']",Knecht Cup,0.0,BUFF,7:06.4,7,6.4,426.4
1708,600,2011-04-09,WHV,Final,RowData2011.csv,1,"['WASC', 'MARI', 'MAWA', 'NPRK', 'B', 'R']",Knecht Cup,0.0,WASC,7:02.4,7,2.4,422.4
1709,600,2011-04-09,WHV,Final,RowData2011.csv,2,"['WASC', 'MARI', 'MAWA', 'NPRK', 'B', 'R']",Knecht Cup,0.0,MARI,7:07.0,7,7.0,427.0
1710,600,2011-04-09,WHV,Final,RowData2011.csv,3,"['WASC', 'MARI', 'MAWA', 'NPRK', 'B', 'R']",Knecht Cup,0.0,MAWA,7:13.9,7,13.9,433.9
1711,600,2011-04-09,WHV,Final,RowData2011.csv,4,"['WASC', 'MARI', 'MAWA', 'NPRK', 'B', 'R']",Knecht Cup,0.0,NPRK,7:34.5,7,34.5,454.5
1714,601,2011-04-09,MHJ,Final,RowData2011.csv,1,"['UCSD', 'OC', 'UCIR', 'UCLA']",Newport Regatta,0.0,UCSD,5:57.1,5,57.1,357.1
1715,601,2011-04-09,MHJ,Final,RowData2011.csv,2,"['UCSD', 'OC', 'UCIR', 'UCLA']",Newport Regatta,0.0,OC,6:09.1,6,9.1,369.1
1716,601,2011-04-09,MHJ,Final,RowData2011.csv,3,"['UCSD', 'OC', 'UCIR', 'UCLA']",Newport Regatta,0.0,UCIR,6:27.2,6,27.2,387.2
1717,601,2011-04-09,MHJ,Final,RowData2011.csv,4,"['UCSD', 'OC', 'UCIR', 'UCLA']",Newport Regatta,0.0,UCLA,6:38.0,6,38.0,398.0
1718,602,2011-04-09,MHV,Final,RowData2011.csv,1,"['UCSD', 'UCIR', 'USD', 'OC', 'U', 'U']",Newport Regatta,0.0,UCSD,5:47.5,5,47.5,347.5
1719,602,2011-04-09,MHV,Final,RowData2011.csv,2,"['UCSD', 'UCIR', 'USD', 'OC', 'U', 'U']",Newport Regatta,0.0,UCIR,5:55.1,5,55.1,355.1
1720,602,2011-04-09,MHV,Final,RowData2011.csv,3,"['UCSD', 'UCIR', 'USD', 'OC', 'U', 'U']",Newport Regatta,0.0,USD,5:59.0,5,59.0,359.0
1721,602,2011-04-09,MHV,Final,RowData2011.csv,4,"['UCSD', 'UCIR', 'USD', 'OC', 'U', 'U']",Newport Regatta,0.0,OC,5:59.6,5,59.6,359.6
1724,603,2011-04-09,WHV,Final,RowData2011.csv,1,"['CFLA', 'ALAB']",Alabama vs. Central Florida,1950.0,CFLA,6:22.8,6,22.8,382.8
1725,603,2011-04-09,WHV,Final,RowData2011.csv,2,"['CFLA', 'ALAB']",Alabama vs. Central Florida,1950.0,ALAB,6:29.5,6,29.5,389.5
1726,604,2011-04-09,WHJ,Final,RowData2011.csv,1,"['ALAB', 'CFLA']",Alabama vs. Central Florida,1950.0,ALAB,6:35.0,6,35.0,395.0
1727,604,2011-04-09,WHJ,Final,RowData2011.csv,2,"['ALAB', 'CFLA']",Alabama vs. Central Florida,1950.0,CFLA,6:42.4,6,42.4,402.4
1728,605,2011-04-09,WHV,Final,RowData2011.csv,1,"['CSTG', 'COLB', 'MALW']",Riverhawk Racing Series,0.0,CSTG,6:34.4,6,34.4,394.4
1729,605,2011-04-09,WHV,Final,RowData2011.csv,2,"['CSTG', 'COLB', 'MALW']",Riverhawk Racing Series,0.0,COLB,6:48.2,6,48.2,408.2
1730,605,2011-04-09,WHV,Final,RowData2011.csv,3,"['CSTG', 'COLB', 'MALW']",Riverhawk Racing Series,0.0,MALW,7:13.8,7,13.8,433.8
1731,606,2011-04-09,WHJ,Final,RowData2011.csv,1,"['CSTG', 'COLB']",Riverhawk Racing Series,0.0,CSTG,7:04.8,7,4.8,424.8
1732,606,2011-04-09,WHJ,Final,RowData2011.csv,2,"['CSTG', 'COLB']",Riverhawk Racing Series,0.0,COLB,7:15.6,7,15.6,435.6
1733,607,2011-04-09,MHJ,Final,RowData2011.csv,1,"['COLB', 'CSTG']",Riverhawk Racing Series,0.0,COLB,5:59.6,5,59.6,359.6
1734,607,2011-04-09,MHJ,Final,RowData2011.csv,2,"['COLB', 'CSTG']",Riverhawk Racing Series,0.0,CSTG,6:01.7,6,1.7,361.7
1735,608,2011-04-09,MHN,Final,RowData2011.csv,1,"['COLB', 'CSTG', 'MAMA']",Riverhawk Racing Series,0.0,COLB,6:32.1,6,32.1,392.1
1736,608,2011-04-09,MHN,Final,RowData2011.csv,2,"['COLB', 'CSTG', 'MAMA']",Riverhawk Racing Series,0.0,CSTG,6:44.4,6,44.4,404.4
1737,608,2011-04-09,MHN,Final,RowData2011.csv,3,"['COLB', 'CSTG', 'MAMA']",Riverhawk Racing Series,0.0,MAMA,7:37.1,7,37.1,457.1
1738,609,2011-04-09,MHV,Final,RowData2011.csv,1,"['COLB', 'CSTG']",Riverhawk Racing Series,0.0,COLB,5:46.2,5,46.2,346.2
1739,609,2011-04-09,MHV,Final,RowData2011.csv,2,"['COLB', 'CSTG']",Riverhawk Racing Series,0.0,CSTG,5:51.0,5,51.0,351.0
1740,610,2011-04-09,MHV,Final,RowData2011.csv,1,"['UCSB', 'SCLA']",Santa Clara v UC Santa Barbara,2000.0,UCSB,6:23.0,6,23.0,383.0
1741,610,2011-04-09,MHV,Final,RowData2011.csv,2,"['UCSB', 'SCLA']",Santa Clara v UC Santa Barbara,2000.0,SCLA,6:31.0,6,31.0,391.0
1742,611,2011-04-09,MHN,Final,RowData2011.csv,1,"['UCSB', 'SCLA']",Santa Clara v UC Santa Barbara,2000.0,UCSB,6:23.5,6,23.5,383.5
1743,611,2011-04-09,MHN,Final,RowData2011.csv,2,"['UCSB', 'SCLA']",Santa Clara v UC Santa Barbara,2000.0,SCLA,6:34.0,6,34.0,394.0
1744,612,2011-04-09,MHV,Final,RowData2011.csv,1,"['CINC', 'JCAR', 'MIOH', 'CLEV']",2011 Cincinnati Regatta,2000.0,CINC,6:36.9,6,36.9,396.9
1745,612,2011-04-09,MHV,Final,RowData2011.csv,2,"['CINC', 'JCAR', 'MIOH', 'CLEV']",2011 Cincinnati Regatta,2000.0,JCAR,6:50.5,6,50.5,410.5
1746,612,2011-04-09,MHV,Final,RowData2011.csv,3,"['CINC', 'JCAR', 'MIOH', 'CLEV']",2011 Cincinnati Regatta,2000.0,MIOH,7:06.9,7,6.9,426.9
1747,612,2011-04-09,MHV,Final,RowData2011.csv,4,"['CINC', 'JCAR', 'MIOH', 'CLEV']",2011 Cincinnati Regatta,2000.0,CLEV,8:25.4,8,25.4,505.4
1748,613,2011-04-09,MHN,Final,RowData2011.csv,1,"['CINC', 'DAYT', 'MIOH', 'OHUN']",2011 Cincinnati Regatta,2000.0,CINC,7:16.8,7,16.8,436.8
1749,613,2011-04-09,MHN,Final,RowData2011.csv,2,"['CINC', 'DAYT', 'MIOH', 'OHUN']",2011 Cincinnati Regatta,2000.0,DAYT,7:28.1,7,28.1,448.1
1750,613,2011-04-09,MHN,Final,RowData2011.csv,3,"['CINC', 'DAYT', 'MIOH', 'OHUN']",2011 Cincinnati Regatta,2000.0,MIOH,7:34.8,7,34.8,454.8
1751,613,2011-04-09,MHN,Final,RowData2011.csv,4,"['CINC', 'DAYT', 'MIOH', 'OHUN']",2011 Cincinnati Regatta,2000.0,OHUN,7:47.9,7,47.9,467.9
1752,614,2011-04-09,WHV,Final,RowData2011.csv,1,"['OHUN', 'MIOH', 'CINC', 'JCAR']",2011 Cincinnati Regatta,2000.0,OHUN,8:10.5,8,10.5,490.5
