,Unnamed: 0,raceid,date,crewtype,racetype,file,number,teams,racename,distance,team,time,minutes,seconds,time_in_secs,race,idlag1,idlag2,idlag3,idlag4,idlag5,date_lag_1,racetype_lag_1,time_in_secs_lag_1,teams_lag_1,racename_lag_1,date_lag_2,racetype_lag_2,time_in_secs_lag_2,teams_lag_2,racename_lag_2,date_lag_3,racetype_lag_3,time_in_secs_lag_3,teams_lag_3,racename_lag_3,date_lag_4,racetype_lag_4,time_in_secs_lag_4,teams_lag_4,racename_lag_4,date_lag_5,racetype_lag_5,time_in_secs_lag_5,teams_lag_5,racename_lag_5,race_year,race_year_lag1,race_year_lag2,race_year_lag3,race_year_lag4,average_time,race_year_lag1.1,average_time_lag2,race_year_lag2.1,average_time_lag3,race_year_lag3.1,average_time_lag4,race_year_lag4.1,teams_in_race,days_off,race_month,average_time_lag1,mean_race_time_lag_1,median_race_time_lag_1,upto_date_lag_1,mean_race_time_lag_2,median_race_time_lag_2,upto_date_lag_2,mean_race_time_lag_3,median_race_time_lag_3,upto_date_lag_3,mean_race_time_lag_4,median_race_time_lag_4,upto_date_lag_4,mean_race_time_lag_5,median_race_time_lag_5,upto_date_lag_5
1177,1319,10974,2018-05-13,MHV,Heat,RowData2018.csv,3,"['YALE', 'BU', 'SYRA', 'GW', 'NAVY']",EARC Sprints,2000.0,SYRA,05:43.6,5,43.6,343.6,10974,10966,10836,10728,10646,10546,2018-05-13,Final,362.7,"['SYRA', 'CORN', 'DART', 'PENN', 'WISC', 'GW']",EARC Sprints,2018-04-28,Final,303.3,"['SYRA', 'DART']",Packard Cup: Dartmouth College vs. Syrac,2018-04-21,Final,372.7,"['BU', 'SYRA', 'COLU']",Conlan/Lusins Cup: Boston University vs.,2018-04-14,Final,359.1,"['CORN', 'SYRA', 'NAVY']","Goes Trophy: Syracuse, Cornell and Navy",2018-04-07,Final,370.5,"['WISC', 'SYRA']",Syracuse University vs. University of Wi,2018,2017,2016,2015,2014,345.3375,2017,350.7,2016,356.2600000000001,2015,371.1333333333334,2014,5,0,5,345.3375,377.1883492702579,373.1,2018-05-13,377.4796946155918,373.9,2018-04-28,377.30883002207634,373.95,2018-04-21,377.0738395415484,373.4,2018-04-14,376.87030696576227,373.2,2018-04-07
1178,943,10937,2018-05-11,MHV,Final,RowData2018.csv,4,"['ARMY', 'UNC', 'DREX', 'MIT', 'LEHI', 'UMAS']",Dad Vail Regatta - Saturday,2000.0,MIT,05:48.9,5,48.9,348.9,10937,10933,10815,10741,10639,10521,2018-05-11,Heat,352.7,"['TEMP', 'UVA', 'ARMY', 'MIT', 'GV', 'CSTG']",Dad Vail Regatta - Friday,2018-04-28,Final,364.3,"['BU', 'WISC', 'MIT']",BU v. WI Jablonic Cup & MIT v. WI Cochra,2018-04-21,Final,388.2,"['MIT', 'BATE', 'COLG']","MIT, Bates and Colgate",2018-04-14,Final,361.8,"['MIT', 'WPI', 'WILL']","Donahue Cup, MIT, Williams, Conn College",2018-04-07,Final,343.8,"['GW', 'MICH', 'MIT']",George Washington Invitational,2018,2017,2016,2015,2014,375.26666666666665,2017,365.02,2016,372.45,2015,367.8250000000001,2014,6,0,5,375.26666666666665,377.58540970973655,373.8,2018-05-11,377.4796946155918,373.9,2018-04-28,377.30883002207634,373.95,2018-04-21,377.0738395415484,373.4,2018-04-14,376.87030696576227,373.2,2018-04-07
1179,1328,10888,2018-05-05,MHV,Final,RowData2018.csv,5,"['BATE', 'BC', 'WILL', 'UMAS', 'WPI', 'TUFT']",New England Rowing Championships,2000.0,WPI,06:07.9,6,7.9,367.9,10888,10814,10777,10739,10639,10553,2018-04-28,Final,389.5,"['BC', 'UMAS', 'WPI', 'CSTG']","McCarthy/McGee Cup (WPI, Boston College,",2018-04-22,Final,362.2,"['URI', 'WPI', 'TUFT', 'SKID']","Baker Cup (WPI, Tufts) Guest URI Skidmor",2018-04-21,Final,365.3,"['TRIN', 'WPI', 'ITHA', 'COLB', 'UNH']","Trinity, Ithaca, Conn College, UNH, WPI",2018-04-14,Final,367.4,"['MIT', 'WPI', 'WILL']","Donahue Cup, MIT, Williams, Conn College",2018-04-07,Final,367.6,"['WPI', 'WESL', 'UMAS', 'HAML', 'COLB']",Class of 2003 Cup,2018,2017,2016,2015,2014,372.09,2017,360.36666666666673,2016,383.06666666666666,2015,363.675,2014,6,7,5,372.09,377.4796946155918,373.9,2018-04-28,377.41179334595734,373.9,2018-04-22,377.30883002207634,373.95,2018-04-21,377.0738395415484,373.4,2018-04-14,376.87030696576227,373.2,2018-04-07
1180,1034,11029,2018-06-01,MHV,Heat,RowData2018.csv,1,"['YALE', 'NORT', 'STAN', 'GW', 'ORST', 'UCSD']",IRA - Friday,2000.0,YALE,05:40.8,5,40.8,340.8,11029,10980,10974,10754,10678,10544,2018-05-13,Final,354.7,"['YALE', 'HARV', 'BRWN', 'PRIN', 'NORT', 'BU']",EARC Sprints,2018-05-13,Heat,340.2,"['YALE', 'BU', 'SYRA', 'GW', 'NAVY']",EARC Sprints,2018-04-21,Final,341.2,"['YALE', 'PRIN', 'CORN']",Carnegie Cup: Cornell/Princeton/Yale,2018-04-14,Final,353.5,"['YALE', 'COLU', 'PENN']",Blackwell Cup: Columbia vs. Yale and Pen,2018-04-07,Final,326.1,"['YALE', 'DART']",Olympic Axe,2018,2017,2016,2015,2014,334.88,2017,336.5833333333333,2016,340.46666666666664,2015,360.9,2014,6,19,6,334.88,377.1883492702579,373.1,2018-05-13,377.1883492702579,373.1,2018-05-13,377.30883002207634,373.95,2018-04-21,377.0738395415484,373.4,2018-04-14,376.87030696576227,373.2,2018-04-07
1181,901,10974,2018-05-13,MHV,Heat,RowData2018.csv,5,"['YALE', 'BU', 'SYRA', 'GW', 'NAVY']",EARC Sprints,2000.0,NAVY,05:49.2,5,49.2,349.2,10974,10965,10855,10732,10646,10517,2018-05-13,Final,374.2,"['NAVY', 'COLU', 'GEOR', 'HC', 'RUTG']",EARC Sprints,2018-04-29,Final,345.7,"['GW', 'NAVY', 'HOBR', 'COLU']",Stevenson Cup - Navy Columbia GW Hobart,2018-04-21,Final,369.4,"['HARV', 'PENN', 'NAVY']","Adams and Clothier Cups: Navy, Harvard,",2018-04-14,Final,364.3,"['CORN', 'SYRA', 'NAVY']","Goes Trophy: Syracuse, Cornell and Navy",2018-04-07,Final,332.1,"['NAVY', 'GEOR', 'MICH']",George Washington Invitational,2018,2017,2016,2015,2014,346.15833333333336,2017,348.9500000000001,2016,346.83076923076925,2015,347.95,2014,5,0,5,346.15833333333336,377.1883492702579,373.1,2018-05-13,377.33769799366536,373.6,2018-04-29,377.30883002207634,373.95,2018-04-21,377.0738395415484,373.4,2018-04-14,376.87030696576227,373.2,2018-04-07
1182,913,10973,2018-05-13,MHV,Heat,RowData2018.csv,5,"['PRIN', 'BRWN', 'DART', 'CORN', 'COLU', 'RUTG']",EARC Sprints,2000.0,COLU,05:59.1,5,59.1,359.1,10973,10965,10855,10728,10678,10532,2018-05-13,Final,376.7,"['NAVY', 'COLU', 'GEOR', 'HC', 'RUTG']",EARC Sprints,2018-04-29,Final,349.6,"['GW', 'NAVY', 'HOBR', 'COLU']",Stevenson Cup - Navy Columbia GW Hobart,2018-04-21,Final,380.9,"['BU', 'SYRA', 'COLU']",Conlan/Lusins Cup: Boston University vs.,2018-04-14,Final,367.4,"['YALE', 'COLU', 'PENN']",Blackwell Cup: Columbia vs. Yale and Pen,2018-04-07,Final,372.8,"['PRIN', 'PENN', 'COLU']",Childs Cup,2018,2017,2016,2015,2014,368.0,2017,364.0125,2016,353.8272727272727,2015,355.4000000000001,2014,6,0,5,368.0,377.1883492702579,373.1,2018-05-13,377.33769799366536,373.6,2018-04-29,377.30883002207634,373.95,2018-04-21,377.0738395415484,373.4,2018-04-14,376.87030696576227,373.2,2018-04-07
1183,964,10980,2018-05-13,MHV,Final,RowData2018.csv,5,"['YALE', 'HARV', 'BRWN', 'PRIN', 'NORT', 'BU']",EARC Sprints,2000.0,NORT,06:01.2,6,1.2,361.2,10980,10972,10859,10820,10651,10515,2018-05-13,Heat,341.0,"['HARV', 'NORT', 'WISC', 'PENN', 'GEOR', 'HC']",EARC Sprints,2018-04-29,Final,371.8,"['NORT', 'WISC']",Northeastern vs. Wisconsin - Congram Cup,2018-04-28,Final,367.2,"['HARV', 'NORT']",Smith Cup: Harvard University vs. Northe,2018-04-14,Final,337.4,"['BRWN', 'NORT']",Dreissigacker Cup: Northeastern Universi,2018-04-07,Final,382.2,"['NORT', 'BU']",Arlett Cup,2018,2017,2016,2015,2014,349.8666666666666,2017,352.7,2016,348.8400000000001,2015,366.875,2014,6,0,5,349.8666666666666,377.1883492702579,373.1,2018-05-13,377.33769799366536,373.6,2018-04-29,377.4796946155918,373.9,2018-04-28,377.0738395415484,373.4,2018-04-14,376.87030696576227,373.2,2018-04-07
1184,1083,10926,2018-05-11,MHV,Final,RowData2018.csv,4,"['TUFT', 'TRIN', 'HAML', 'RIT', 'WESL', 'ITHA']",National Invitational Rowing Championshi,2000.0,RIT,06:01.0,6,1.0,361.0,10926,10898,10891,10870,10642,10539,2018-05-05,Heat,390.1,"['RIT', 'HAML', 'SKID', 'BING']",NY State Collegiate Championships,2018-05-05,Final,401.9,"['ARMY', 'HAML', 'RIT', 'ITHA', 'STLA', 'SKID']",NY State Collegiate Championships,2018-05-04,Final,417.8,"['HOBR', 'ITHA', 'UNIO', 'RIT', 'SKID', 'ROCH', 'STLA']","Liberty League Championships: Hobart, RI",2018-04-14,Final,405.9,"['HAML', 'RIT']",Hamilton vs. RIT,2018-04-07,Final,461.3,"['RIT', 'FRMA']",Rochester vs. DIII Double Duel: Rocheste,2018,2017,2016,2015,2014,383.75000000000006,2017,406.8,2016,436.8,2015,380.8,2014,6,6,5,383.75000000000006,377.45933750652165,373.8,2018-05-05,377.45933750652165,373.8,2018-05-05,377.3677815521306,373.7,2018-05-04,377.0738395415484,373.4,2018-04-14,376.87030696576227,373.2,2018-04-07
1185,952,10893,2018-05-05,MHV,Final,RowData2018.csv,3,"['URI', 'UVM', 'CSTG', 'WESL', 'COLB', 'TRIN']",New England Rowing Championships,2000.0,CSTG,06:09.3,6,9.3,369.3,10893,10814,10677,10633,10552,10547,2018-04-28,Final,390.8,"['BC', 'UMAS', 'WPI', 'CSTG']","McCarthy/McGee Cup (WPI, Boston College,",2018-04-14,Heat,390.8,"['CSTG', 'COLB']","Colby, Coast Guard, UMass-Amherst, UMass",2018-04-14,Final,397.1,"['UMAS', 'CSTG']","Colby, Coast Guard, UMass-Amherst, UMass",2018-04-07,Final,385.3,"['TUFT', 'WILL', 'CSTG', 'MIDD']","Tufts University vs. Middlebury, USCGA,",2018-04-07,Final,376.3,"['WILL', 'CSTG']","Tufts University vs. Williams College, U",2018,2017,2016,2015,2014,390.15,2017,380.775,2016,391.25,2015,384.65,2014,6,7,5,390.15,377.4796946155918,373.9,2018-04-28,377.0738395415484,373.4,2018-04-14,377.0738395415484,373.4,2018-04-14,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07
1186,830,10738,2018-04-21,MHV,Final,RowData2018.csv,3,"['STJO', 'TEMP', 'DREX', 'LASL', 'VILN']","Bergen Cup: Saint Joseph's, Temple, Drex",2000.0,DREX,05:49.7,5,49.7,349.7,10738,10674,10666,10656,10516,10513,2018-04-14,Heat,387.5,"['DREX', 'ARMY', 'MARI', 'BUCK', 'RUTG', 'LASL']",Kerr Cup,2018-04-14,Heat,382.8,"['UVA', 'DREX', 'MRST', 'COLG', 'UCSD', 'MARI']",Kerr Cup,2018-04-14,Final,395.3,"['STJO', 'DELA#', 'TEMP', 'UVA', 'MRST', 'DREX']",Kerr Cup,2018-04-07,Final,339.8,"['NAVY', 'DREX', 'HC']",George Washington Invitational,2018-04-07,Final,336.6,"['DREX', 'HOBR', 'MIT']",George Washington Invitational,2018,2017,2016,2015,2014,351.65624999999994,2017,349.1428571428572,2016,351.54444444444437,2015,354.8250000000001,2014,5,7,4,351.65624999999994,377.0738395415484,373.4,2018-04-14,377.0738395415484,373.4,2018-04-14,377.0738395415484,373.4,2018-04-14,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07
1187,994,10827,2018-04-28,MHV,Final,RowData2018.csv,3,"['PENN', 'CORN', 'GEOR']","Cornell, UPenn, Georgetown - Madeira and",2000.0,GEOR,05:44.3,5,44.3,344.3,10827,10685,10657,10636,10524,10517,2018-04-15,Final,388.7,"['STAN', 'GEOR']",Stanford Invite - Sunday,2018-04-14,Final,348.6,"['GEOR', 'HOBR']",Stanford Invite - Saturday,2018-04-14,Final,354.0,"['ORST', 'GEOR']",Stanford Invite - Saturday,2018-04-07,Final,337.5,"['FLTC', 'GEOR', 'HOBR']",George Washington Invitational,2018-04-07,Final,334.2,"['NAVY', 'GEOR', 'MICH']",George Washington Invitational,2018,2017,2016,2015,2014,340.67142857142846,2017,365.2285714285714,2016,353.84,2015,364.5,2014,3,13,4,340.67142857142846,377.3082411504438,373.9,2018-04-15,377.0738395415484,373.4,2018-04-14,377.0738395415484,373.4,2018-04-14,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07
1188,1101,10855,2018-04-29,MHV,Final,RowData2018.csv,3,"['GW', 'NAVY', 'HOBR', 'COLU']",Stevenson Cup - Navy Columbia GW Hobart,2000.0,HOBR,05:49.2,5,49.2,349.2,10855,10687,10657,10644,10524,10513,2018-04-15,Final,380.2,"['HOBR', 'SCLA']",Stanford Invite - Sunday,2018-04-14,Final,350.9,"['GEOR', 'HOBR']",Stanford Invite - Saturday,2018-04-14,Final,362.2,"['STAN', 'HOBR']",Stanford Invite - Saturday,2018-04-07,Final,337.8,"['FLTC', 'GEOR', 'HOBR']",George Washington Invitational,2018-04-07,Final,338.8,"['DREX', 'HOBR', 'MIT']",George Washington Invitational,2018,2017,2016,2015,2014,361.5533333333333,2017,380.75,2016,352.76666666666665,2015,355.35,2014,4,14,4,361.5533333333333,377.3082411504438,373.9,2018-04-15,377.0738395415484,373.4,2018-04-14,377.0738395415484,373.4,2018-04-14,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07
1189,942,10933,2018-05-11,MHV,Heat,RowData2018.csv,4,"['TEMP', 'UVA', 'ARMY', 'MIT', 'GV', 'CSTG']",Dad Vail Regatta - Friday,2000.0,MIT,05:52.7,5,52.7,352.7,10933,10815,10741,10639,10521,10513,2018-04-28,Final,364.3,"['BU', 'WISC', 'MIT']",BU v. WI Jablonic Cup & MIT v. WI Cochra,2018-04-21,Final,388.2,"['MIT', 'BATE', 'COLG']","MIT, Bates and Colgate",2018-04-14,Final,361.8,"['MIT', 'WPI', 'WILL']","Donahue Cup, MIT, Williams, Conn College",2018-04-07,Final,343.8,"['GW', 'MICH', 'MIT']",George Washington Invitational,2018-04-07,Final,342.4,"['DREX', 'HOBR', 'MIT']",George Washington Invitational,2018,2017,2016,2015,2014,375.26666666666665,2017,365.02,2016,372.45,2015,367.8250000000001,2014,6,13,5,375.26666666666665,377.4796946155918,373.9,2018-04-28,377.30883002207634,373.95,2018-04-21,377.0738395415484,373.4,2018-04-14,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07
1190,1298,10888,2018-05-05,MHV,Final,RowData2018.csv,3,"['BATE', 'BC', 'WILL', 'UMAS', 'WPI', 'TUFT']",New England Rowing Championships,2000.0,WILL,06:06.3,6,6.3,366.3,10888,10826,10755,10639,10552,10547,2018-04-28,Final,396.9,"['STJO', 'BATE', 'HC', 'WILL', 'TUFT']","St. Joes, Bates, Holy Cross, Tufts, Will",2018-04-21,Final,376.2,"['WILL', 'WESL', 'AMHR']",Little Three Regatta: Williams vs. Wesle,2018-04-14,Final,368.0,"['MIT', 'WPI', 'WILL']","Donahue Cup, MIT, Williams, Conn College",2018-04-07,Final,383.9,"['TUFT', 'WILL', 'CSTG', 'MIDD']","Tufts University vs. Middlebury, USCGA,",2018-04-07,Final,375.1,"['WILL', 'CSTG']","Tufts University vs. Williams College, U",2018,2017,2016,2015,2014,382.68571428571437,2017,375.5333333333333,2016,306.54,2015,362.5,2014,6,7,5,382.68571428571437,377.4796946155918,373.9,2018-04-28,377.30883002207634,373.95,2018-04-21,377.0738395415484,373.4,2018-04-14,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07
1191,900,10965,2018-05-13,MHV,Final,RowData2018.csv,1,"['NAVY', 'COLU', 'GEOR', 'HC', 'RUTG']",EARC Sprints,2000.0,NAVY,06:14.2,6,14.2,374.2,10965,10855,10732,10646,10517,10516,2018-04-29,Final,345.7,"['GW', 'NAVY', 'HOBR', 'COLU']",Stevenson Cup - Navy Columbia GW Hobart,2018-04-21,Final,369.4,"['HARV', 'PENN', 'NAVY']","Adams and Clothier Cups: Navy, Harvard,",2018-04-14,Final,364.3,"['CORN', 'SYRA', 'NAVY']","Goes Trophy: Syracuse, Cornell and Navy",2018-04-07,Final,332.1,"['NAVY', 'GEOR', 'MICH']",George Washington Invitational,2018-04-07,Final,334.3,"['NAVY', 'DREX', 'HC']",George Washington Invitational,2018,2017,2016,2015,2014,346.15833333333336,2017,348.9500000000001,2016,346.83076923076925,2015,347.95,2014,5,14,5,346.15833333333336,377.33769799366536,373.6,2018-04-29,377.30883002207634,373.95,2018-04-21,377.0738395415484,373.4,2018-04-14,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07
1192,1082,10898,2018-05-05,MHV,Heat,RowData2018.csv,1,"['RIT', 'HAML', 'SKID', 'BING']",NY State Collegiate Championships,2000.0,RIT,06:30.1,6,30.1,390.1,10898,10891,10870,10642,10539,10533,2018-05-05,Final,401.9,"['ARMY', 'HAML', 'RIT', 'ITHA', 'STLA', 'SKID']",NY State Collegiate Championships,2018-05-04,Final,417.8,"['HOBR', 'ITHA', 'UNIO', 'RIT', 'SKID', 'ROCH', 'STLA']","Liberty League Championships: Hobart, RI",2018-04-14,Final,405.9,"['HAML', 'RIT']",Hamilton vs. RIT,2018-04-07,Final,461.3,"['RIT', 'FRMA']",Rochester vs. DIII Double Duel: Rocheste,2018-04-07,Final,440.0,"['RIT', 'ITHA']",Rochester vs. DIII Double Duel: Rocheste,2018,2017,2016,2015,2014,383.75000000000006,2017,406.8,2016,436.8,2015,380.8,2014,4,0,5,383.75000000000006,377.45933750652165,373.8,2018-05-05,377.3677815521306,373.7,2018-05-04,377.0738395415484,373.4,2018-04-14,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07
1193,1297,10826,2018-04-28,MHV,Final,RowData2018.csv,4,"['STJO', 'BATE', 'HC', 'WILL', 'TUFT']","St. Joes, Bates, Holy Cross, Tufts, Will",2000.0,WILL,06:36.9,6,36.9,396.9,10826,10755,10639,10552,10547,10535,2018-04-21,Final,376.2,"['WILL', 'WESL', 'AMHR']",Little Three Regatta: Williams vs. Wesle,2018-04-14,Final,368.0,"['MIT', 'WPI', 'WILL']","Donahue Cup, MIT, Williams, Conn College",2018-04-07,Final,383.9,"['TUFT', 'WILL', 'CSTG', 'MIDD']","Tufts University vs. Middlebury, USCGA,",2018-04-07,Final,375.1,"['WILL', 'CSTG']","Tufts University vs. Williams College, U",2018-04-07,Final,383.9,"['TUFT', 'WILL']","Tufts University vs. Williams College, U",2018,2017,2016,2015,2014,382.68571428571437,2017,375.5333333333333,2016,306.54,2015,362.5,2014,5,7,4,382.68571428571437,377.30883002207634,373.95,2018-04-21,377.0738395415484,373.4,2018-04-14,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07
1194,951,10814,2018-04-28,MHV,Final,RowData2018.csv,4,"['BC', 'UMAS', 'WPI', 'CSTG']","McCarthy/McGee Cup (WPI, Boston College,",2000.0,CSTG,06:30.8,6,30.8,390.8,10814,10677,10633,10552,10547,10527,2018-04-14,Heat,390.8,"['CSTG', 'COLB']","Colby, Coast Guard, UMass-Amherst, UMass",2018-04-14,Final,397.1,"['UMAS', 'CSTG']","Colby, Coast Guard, UMass-Amherst, UMass",2018-04-07,Final,385.3,"['TUFT', 'WILL', 'CSTG', 'MIDD']","Tufts University vs. Middlebury, USCGA,",2018-04-07,Final,376.3,"['WILL', 'CSTG']","Tufts University vs. Williams College, U",2018-04-07,Final,385.3,"['CSTG', 'MIDD']","Tufts University vs. Williams College, U",2018,2017,2016,2015,2014,390.15,2017,380.775,2016,391.25,2015,384.65,2014,4,14,4,390.15,377.0738395415484,373.4,2018-04-14,377.0738395415484,373.4,2018-04-14,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07
1195,1273,10897,2018-05-05,MHV,Heat,RowData2018.csv,6,"['BC', 'WPI', 'URI', 'UVM', 'UNH', 'MIDD']",New England Rowing Championships,2000.0,MIDD,06:27.2,6,27.2,387.2,10897,10890,10742,10552,10551,10527,2018-05-05,Final,377.4,"['MIDD', 'CONN', 'MALW', 'UNH', 'AMHR', 'JOWA']",New England Rowing Championships,2018-04-21,Final,330.3,"['URI', 'MIDD', 'MALW', 'WENT', 'SKID', 'BOWD']",River Hawk Challenge,2018-04-07,Final,399.8,"['TUFT', 'WILL', 'CSTG', 'MIDD']","Tufts University vs. Middlebury, USCGA,",2018-04-07,Final,402.1,"['TUFT', 'MIDD']","Tufts University vs. Williams College, U",2018-04-07,Final,399.8,"['CSTG', 'MIDD']","Tufts University vs. Williams College, U",2018,2017,2016,2015,2014,382.14444444444433,2017,434.0,2016,397.0333333333333,2015,395.3,2014,6,0,5,382.14444444444433,377.45933750652165,373.8,2018-05-05,377.30883002207634,373.95,2018-04-21,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07
1196,1284,10653,2018-04-14,MHV,Final,RowData2018.csv,2,"['BATE', 'TUFT']","Bates, Wesleyan, Tufts",2000.0,TUFT,06:28.1,6,28.1,388.1,10653,10572,10571,10552,10551,10535,2018-04-08,Final,390.4,"['TUFT', 'UMAS']",Tufts University vs. University of Massa,2018-04-08,Final,413.1,"['TUFT', 'AMHR']",Tufts University vs. University of Massa,2018-04-07,Final,381.3,"['TUFT', 'WILL', 'CSTG', 'MIDD']","Tufts University vs. Middlebury, USCGA,",2018-04-07,Final,397.0,"['TUFT', 'MIDD']","Tufts University vs. Williams College, U",2018-04-07,Final,381.2,"['TUFT', 'WILL']","Tufts University vs. Williams College, U",2018,2017,2016,2015,2014,377.3363636363636,2017,377.2000000000001,2016,368.125,2015,415.5,2014,2,6,4,377.3363636363636,376.87397694524606,373.2,2018-04-08,376.87397694524606,373.2,2018-04-08,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07
1197,1112,10817,2018-04-28,MHV,Final,RowData2018.csv,2,"['COLG', 'ITHA']","Colgate, Hamilton, Ithaca, Marist: Doubl",2000.0,ITHA,06:07.9,6,7.9,367.9,10817,10739,10640,10576,10533,10520,2018-04-21,Final,370.4,"['TRIN', 'WPI', 'ITHA', 'COLB', 'UNH']","Trinity, Ithaca, Conn College, UNH, WPI",2018-04-14,Final,389.6,"['ITHA', 'STLA', 'SKID']",Ithaca vs Skidmore and St. Lawrence,2018-04-08,Final,429.8,"['ITHA', 'GENS']","Ithaca College vs. St. John Fisher, Gene",2018-04-07,Final,441.6,"['RIT', 'ITHA']",Rochester vs. DIII Double Duel: Rocheste,2018-04-07,Final,458.5,"['ITHA', 'ROCH']",Rochester vs. DIII Double Duel: Rocheste,2018,2017,2016,2015,2014,382.47692307692313,2017,388.04444444444437,2016,382.5,2015,361.06,2014,2,7,4,382.47692307692313,377.30883002207634,373.95,2018-04-21,377.0738395415484,373.4,2018-04-14,376.87397694524606,373.2,2018-04-08,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07
1198,1285,10679,2018-04-14,MHV,Final,RowData2018.csv,2,"['WESL', 'TUFT']","Bates, Wesleyan, Tufts",2000.0,TUFT,06:13.1,6,13.1,373.1,10679,10653,10572,10571,10552,10551,2018-04-14,Final,388.1,"['BATE', 'TUFT']","Bates, Wesleyan, Tufts",2018-04-08,Final,390.4,"['TUFT', 'UMAS']",Tufts University vs. University of Massa,2018-04-08,Final,413.1,"['TUFT', 'AMHR']",Tufts University vs. University of Massa,2018-04-07,Final,381.3,"['TUFT', 'WILL', 'CSTG', 'MIDD']","Tufts University vs. Middlebury, USCGA,",2018-04-07,Final,397.0,"['TUFT', 'MIDD']","Tufts University vs. Williams College, U",2018,2017,2016,2015,2014,377.3363636363636,2017,377.2000000000001,2016,368.125,2015,415.5,2014,2,0,4,377.3363636363636,377.0738395415484,373.4,2018-04-14,376.87397694524606,373.2,2018-04-08,376.87397694524606,373.2,2018-04-08,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07
1199,1266,10922,2018-05-11,MHV,Final,RowData2018.csv,2,"['COLB', 'ROCH', 'UNH', 'SKID']",National Invitational Rowing Championshi,2000.0,ROCH,06:15.1,6,15.1,375.1,10922,10870,10745,10736,10523,10520,2018-05-04,Final,444.3,"['HOBR', 'ITHA', 'UNIO', 'RIT', 'SKID', 'ROCH', 'STLA']","Liberty League Championships: Hobart, RI",2018-04-21,Final,399.8,"['UNIO', 'ROCH']","Erie Canal Duals: St. Lawrence, Union, U",2018-04-21,Final,394.6,"['ROCH', 'STLA']","Erie Canal Duals: St. Lawrence, Union, U",2018-04-07,Final,491.3,"['FRMA', 'ROCH']",Rochester vs. DIII Double Duel: Rocheste,2018-04-07,Final,498.2,"['ITHA', 'ROCH']",Rochester vs. DIII Double Duel: Rocheste,2018,2017,2016,2015,2014,411.14285714285705,2017,412.6,2016,367.05,2015,387.8,2014,4,7,5,411.14285714285705,377.3677815521306,373.7,2018-05-04,377.30883002207634,373.95,2018-04-21,377.30883002207634,373.95,2018-04-21,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07
1200,693,11023,2018-06-01,MHV,Heat,RowData2018.csv,5,"['CAL', 'PRIN', 'DART', 'WISC', 'FLTC', 'MRST']",IRA - Friday,2000.0,FLTC,06:00.9,6,0.9,360.9,11023,11022,10784,10753,10524,10522,2018-06-01,Heat,347.3,"['BU', 'CORN', 'FLTC', 'UCSD']",IRA - Friday,2018-04-22,Final,352.6,"['FLTC', 'UVA', 'UNC', 'DELA', 'MARI', 'PURD']",SIRA - Sunday,2018-04-21,Heat,358.0,"['FLTC', 'MARI', 'ND', 'FLA', 'UGA', 'COLO']",SIRA - Saturday,2018-04-07,Final,336.4,"['FLTC', 'GEOR', 'HOBR']",George Washington Invitational,2018-04-07,Final,338.8,"['GW', 'FLTC', 'HC']",George Washington Invitational,2018,2017,2016,2015,2014,350.6333333333334,2017,354.0,2016,350.2833333333333,2015,346.9,2014,6,0,6,350.6333333333334,377.0685539215696,373.0,2018-06-01,377.41179334595734,373.9,2018-04-22,377.30883002207634,373.95,2018-04-21,376.87030696576227,373.2,2018-04-07,376.87030696576227,373.2,2018-04-07
